Year,Time Period,County,Sales (Millions)
2000,Second Quarter,Shelby,$30.00
2000,Second Quarter,Stark,$6.00
2000,Second Quarter,Stephenson,$111.00
2000,Second Quarter,Tazewell,$391.00
2000,Second Quarter,Union,$33.00
2000,Second Quarter,Vermilion,$188.00
2000,Second Quarter,Wabash,$22.00
2000,Second Quarter,Warren,$28.00
2000,Second Quarter,Washington,$34.00
2000,Second Quarter,Wayne,$28.00
2000,Second Quarter,White,$29.00
2000,Second Quarter,Whiteside,$146.00
2000,Second Quarter,Will,$1178.00
2000,Second Quarter,Williamson,$181.00
2000,Second Quarter,Winnebago,$848.00
2000,Second Quarter,Woodford,$71.00
2000,Third Quarter,Adams,$183.00
2000,Third Quarter,Alexander,$9.00
2000,Third Quarter,Bond,$26.00
2000,Third Quarter,Boone,$81.00
2000,Third Quarter,Brown,$7.00
2000,Third Quarter,Bureau,$63.00
2000,Third Quarter,Calhoun,$7.00
2000,Third Quarter,Carroll,$32.00
2000,Third Quarter,Cass,$24.00
2000,Third Quarter,Champaign,$489.00
2000,Third Quarter,Christian,$77.00
2000,Third Quarter,Clark,$30.00
2000,Third Quarter,Clay,$20.00
2000,Third Quarter,Clinton,$82.00
2000,Third Quarter,Coles,$144.00
2000,Third Quarter,Cook,$13296.00
2000,Third Quarter,Crawford,$34.00
2000,Third Quarter,Cumberland,$10.00
2000,Third Quarter,DeKalb,$201.00
2000,Third Quarter,DeWitt,$34.00
2000,Third Quarter,Douglas,$55.00
2000,Third Quarter,DuPage,$4089.00
2000,Third Quarter,Edgar,$31.00
2000,Third Quarter,Edwards,$10.00
2000,Third Quarter,Effingham,$135.00
2000,Third Quarter,Fayette,$39.00
2000,Third Quarter,Ford,$30.00
2000,Third Quarter,Franklin,$74.00
2000,Third Quarter,Fulton,$61.00
2000,Third Quarter,Gallatin,$6.00
2000,Third Quarter,Greene,$16.00
2000,Third Quarter,Grundy,$149.00
2000,Third Quarter,Hamilton,$9.00
2000,Third Quarter,Hancock,$28.00
2000,Third Quarter,Hardin,$4.00
2000,Third Quarter,Henderson,$8.00
2000,Third Quarter,Henry,$108.00
2000,Third Quarter,Iroquois,$57.00
2000,Third Quarter,Jackson,$153.00
2000,Third Quarter,Jasper,$14.00
2000,Third Quarter,Jefferson,$128.00
2000,Third Quarter,Jersey,$46.00
2000,Third Quarter,Jo Daviess,$56.00
2000,Third Quarter,Johnson,$13.00
2000,Third Quarter,Kane,$1102.00
2000,Third Quarter,Kankakee,$261.00
2000,Third Quarter,Kendall,$155.00
2000,Third Quarter,Knox,$132.00
2000,Third Quarter,Lake,$2347.00
2000,Third Quarter,LaSalle,$353.00
2000,Third Quarter,Lawrence,$23.00
2000,Third Quarter,Lee,$62.00
2000,Third Quarter,Livingston,$87.00
2000,Third Quarter,Logan,$63.00
2000,Third Quarter,McDonough,$70.00
2000,Third Quarter,McHenry,$683.00
2000,Third Quarter,McLean,$468.00
2000,Third Quarter,Macon,$324.00
2000,Third Quarter,Macoupin,$98.00
2000,Third Quarter,Madison,$634.00
2000,Third Quarter,Marion,$71.00
2000,Third Quarter,Marshall,$16.00
2000,Third Quarter,Mason,$23.00
2000,Third Quarter,Massac,$20.00
2000,Third Quarter,Menard,$13.00
2000,Third Quarter,Mercer,$21.00
2000,Third Quarter,Monroe,$66.00
2000,Third Quarter,Montgomery,$70.00
2000,Third Quarter,Morgan,$83.00
2000,Third Quarter,Moultrie,$24.00
2000,Third Quarter,Ogle,$87.00
2000,Third Quarter,Peoria,$555.00
2000,Third Quarter,Perry,$34.00
2000,Third Quarter,Piatt,$23.00
2000,Third Quarter,Pike,$28.00
2000,Third Quarter,Pope,$3.00
2000,Third Quarter,Pulaski,$6.00
2000,Third Quarter,Putnam,$7.00
2000,Third Quarter,Randolph,$97.00
2000,Third Quarter,Richland,$40.00
2000,Third Quarter,Rock Island,$396.00
2000,Third Quarter,St. Clair,$645.00
2000,Third Quarter,Saline,$55.00
2000,Third Quarter,Sangamon,$604.00
2000,Third Quarter,Schuyler,$10.00
2000,Third Quarter,Scott,$6.00
2000,Third Quarter,Shelby,$30.00
2000,Third Quarter,Stark,$7.00
2000,Third Quarter,Stephenson,$106.00
2000,Third Quarter,Tazewell,$350.00
2000,Third Quarter,Union,$32.00
2000,Third Quarter,Vermilion,$181.00
2000,Third Quarter,Wabash,$21.00
2000,Third Quarter,Warren,$28.00
2000,Third Quarter,Washington,$34.00
2000,Third Quarter,Wayne,$27.00
2000,Third Quarter,White,$26.00
2000,Third Quarter,Whiteside,$140.00
2000,Third Quarter,Will,$1149.00
2000,Third Quarter,Williamson,$173.00
2000,Third Quarter,Winnebago,$816.00
2000,Third Quarter,Woodford,$68.00
2000,Fourth Quarter,Adams,$198.00
2000,Fourth Quarter,Alexander,$8.00
2000,Fourth Quarter,Bond,$25.00
2000,Fourth Quarter,Boone,$78.00
2000,Fourth Quarter,Brown,$7.00
2000,Fourth Quarter,Bureau,$64.00
2000,Fourth Quarter,Calhoun,$6.00
2000,Fourth Quarter,Carroll,$30.00
2000,Fourth Quarter,Cass,$24.00
2000,Fourth Quarter,Champaign,$520.00
2000,Fourth Quarter,Christian,$75.00
2000,Fourth Quarter,Clark,$28.00
2000,Fourth Quarter,Clay,$21.00
2000,Fourth Quarter,Clinton,$88.00
2000,Fourth Quarter,Coles,$157.00
2000,Fourth Quarter,Cook,$14382.00
2000,Fourth Quarter,Crawford,$36.00
2000,Fourth Quarter,Cumberland,$9.00
2000,Fourth Quarter,DeKalb,$216.00
2000,Fourth Quarter,DeWitt,$32.00
2000,Fourth Quarter,Douglas,$56.00
2000,Fourth Quarter,DuPage,$4477.00
2000,Fourth Quarter,Edgar,$39.00
2000,Fourth Quarter,Edwards,$10.00
2000,Fourth Quarter,Effingham,$145.00
2000,Fourth Quarter,Fayette,$38.00
2000,Fourth Quarter,Ford,$29.00
2000,Fourth Quarter,Franklin,$70.00
2000,Fourth Quarter,Fulton,$65.00
2000,Fourth Quarter,Gallatin,$5.00
2000,Fourth Quarter,Greene,$17.00
2000,Fourth Quarter,Grundy,$151.00
2000,Fourth Quarter,Hamilton,$9.00
2000,Fourth Quarter,Hancock,$25.00
2000,Fourth Quarter,Hardin,$3.00
2000,Fourth Quarter,Henderson,$8.00
2000,Fourth Quarter,Henry,$109.00
2000,Fourth Quarter,Iroquois,$65.00
2000,Fourth Quarter,Jackson,$164.00
2000,Fourth Quarter,Jasper,$15.00
2000,Fourth Quarter,Jefferson,$137.00
2000,Fourth Quarter,Jersey,$52.00
2000,Fourth Quarter,Jo Daviess,$52.00
2000,Fourth Quarter,Johnson,$12.00
2000,Fourth Quarter,Kane,$1229.00
2000,Fourth Quarter,Kankakee,$296.00
2000,Fourth Quarter,Kendall,$155.00
2000,Fourth Quarter,Knox,$137.00
2000,Fourth Quarter,Lake,$2430.00
2000,Fourth Quarter,LaSalle,$368.00
2000,Fourth Quarter,Lawrence,$22.00
2000,Fourth Quarter,Lee,$61.00
2000,Fourth Quarter,Livingston,$87.00
2000,Fourth Quarter,Logan,$64.00
2000,Fourth Quarter,McDonough,$71.00
2000,Fourth Quarter,McHenry,$720.00
2000,Fourth Quarter,McLean,$523.00
2000,Fourth Quarter,Macon,$346.00
2000,Fourth Quarter,Macoupin,$96.00
2000,Fourth Quarter,Madison,$658.00
2000,Fourth Quarter,Marion,$69.00
2000,Fourth Quarter,Marshall,$17.00
2000,Fourth Quarter,Mason,$23.00
2000,Fourth Quarter,Massac,$19.00
2000,Fourth Quarter,Menard,$12.00
2000,Fourth Quarter,Mercer,$22.00
2000,Fourth Quarter,Monroe,$67.00
2000,Fourth Quarter,Montgomery,$74.00
2000,Fourth Quarter,Morgan,$90.00
2000,Fourth Quarter,Moultrie,$22.00
2000,Fourth Quarter,Ogle,$88.00
2000,Fourth Quarter,Peoria,$617.00
2000,Fourth Quarter,Perry,$38.00
2000,Fourth Quarter,Piatt,$22.00
2000,Fourth Quarter,Pike,$29.00
2000,Fourth Quarter,Pope,$3.00
2000,Fourth Quarter,Pulaski,$5.00
2000,Fourth Quarter,Putnam,$6.00
2000,Fourth Quarter,Randolph,$92.00
2000,Fourth Quarter,Richland,$39.00
2000,Fourth Quarter,Rock Island,$415.00
2000,Fourth Quarter,St. Clair,$685.00
2000,Fourth Quarter,Saline,$58.00
2000,Fourth Quarter,Sangamon,$659.00
2000,Fourth Quarter,Schuyler,$10.00
2000,Fourth Quarter,Scott,$6.00
2000,Fourth Quarter,Shelby,$27.00
2000,Fourth Quarter,Stark,$7.00
2000,Fourth Quarter,Stephenson,$121.00
2000,Fourth Quarter,Tazewell,$368.00
2000,Fourth Quarter,Union,$35.00
2000,Fourth Quarter,Vermilion,$188.00
2000,Fourth Quarter,Wabash,$20.00
2000,Fourth Quarter,Warren,$27.00
2000,Fourth Quarter,Washington,$34.00
2000,Fourth Quarter,Wayne,$28.00
2000,Fourth Quarter,White,$27.00
2000,Fourth Quarter,Whiteside,$149.00
2000,Fourth Quarter,Will,$1199.00
2000,Fourth Quarter,Williamson,$189.00
2000,Fourth Quarter,Winnebago,$899.00
2000,Fourth Quarter,Woodford,$64.00
2001,Annual,Adams,$751.00
2001,Annual,Alexander,$32.00
2001,Annual,Bond,$103.00
2001,Annual,Boone,$321.00
2001,Annual,Brown,$28.00
2001,Annual,Bureau,$248.00
2001,Annual,Calhoun,$26.00
2001,Annual,Carroll,$117.00
2001,Annual,Cass,$98.00
2001,Annual,Champaign,$1990.00
2001,Annual,Christian,$313.00
2001,Annual,Clark,$110.00
2001,Annual,Clay,$85.00
2001,Annual,Clinton,$332.00
2001,Annual,Coles,$591.00
2001,Annual,Cook,$53736.00
2001,Annual,Crawford,$141.00
2001,Annual,Cumberland,$34.00
2001,Annual,DeKalb,$919.00
2001,Annual,DeWitt,$134.00
2001,Annual,Douglas,$201.00
2001,Annual,DuPage,$16509.00
2001,Annual,Edgar,$145.00
2001,Annual,Edwards,$43.00
2001,Annual,Effingham,$553.00
2001,Annual,Fayette,$155.00
2001,Annual,Ford,$114.00
2001,Annual,Franklin,$298.00
2001,Annual,Fulton,$248.00
2001,Annual,Gallatin,$23.00
2001,Annual,Greene,$66.00
2001,Annual,Grundy,$631.00
2001,Annual,Hamilton,$37.00
2001,Annual,Hancock,$99.00
2001,Annual,Hardin,$14.00
2001,Annual,Henderson,$31.00
2001,Annual,Henry,$428.00
2001,Annual,Iroquois,$236.00
2001,Annual,Jackson,$626.00
2001,Annual,Jasper,$58.00
2001,Annual,Jefferson,$517.00
2001,Annual,Jersey,$199.00
2001,Annual,Jo Daviess,$197.00
2001,Annual,Johnson,$50.00
2001,Annual,Kane,$4581.00
2001,Annual,Kankakee,$1282.00
2001,Annual,Kendall,$626.00
2001,Annual,Knox,$516.00
2001,Annual,Lake,$9717.00
2001,Annual,LaSalle,$1395.00
2001,Annual,Lawrence,$92.00
2001,Annual,Lee,$247.00
2001,Annual,Livingston,$387.00
2001,Annual,Logan,$244.00
2001,Annual,McDonough,$273.00
2001,Annual,McHenry,$2765.00
2001,Annual,McLean,$1963.00
2001,Annual,Macon,$1321.00
2001,Annual,Macoupin,$395.00
2001,Annual,Madison,$2614.00
2001,Annual,Marion,$274.00
2001,Annual,Marshall,$67.00
2001,Annual,Mason,$90.00
2001,Annual,Massac,$82.00
2001,Annual,Menard,$45.00
2001,Annual,Mercer,$82.00
2001,Annual,Monroe,$290.00
2001,Annual,Montgomery,$294.00
2001,Annual,Morgan,$343.00
2001,Annual,Moultrie,$93.00
2001,Annual,Ogle,$342.00
2001,Annual,Peoria,$2258.00
2001,Annual,Perry,$149.00
2001,Annual,Piatt,$88.00
2001,Annual,Pike,$108.00
2001,Annual,Pope,$11.00
2001,Annual,Pulaski,$22.00
2001,Annual,Putnam,$27.00
2001,Annual,Randolph,$355.00
2001,Annual,Richland,$161.00
2001,Annual,Rock Island,$1597.00
2001,Annual,St. Clair,$2683.00
2001,Annual,Saline,$229.00
2001,Annual,Sangamon,$2463.00
2001,Annual,Schuyler,$36.00
2001,Annual,Scott,$23.00
2001,Annual,Shelby,$113.00
2001,Annual,Stark,$26.00
2001,Annual,Stephenson,$452.00
2001,Annual,Tazewell,$1490.00
2001,Annual,Union,$141.00
2001,Annual,Vermilion,$713.00
2001,Annual,Wabash,$90.00
2001,Annual,Warren,$114.00
2001,Annual,Washington,$135.00
2001,Annual,Wayne,$111.00
2001,Annual,White,$111.00
2001,Annual,Whiteside,$570.00
2001,Annual,Will,$4738.00
2001,Annual,Williamson,$737.00
2001,Annual,Winnebago,$3364.00
2001,Annual,Woodford,$265.00
2001,First Quarter,Adams,$167.00
2001,First Quarter,Alexander,$8.00
2001,First Quarter,Bond,$24.00
2001,First Quarter,Boone,$67.00
2001,First Quarter,Brown,$6.00
2001,First Quarter,Bureau,$55.00
2001,First Quarter,Calhoun,$6.00
2001,First Quarter,Carroll,$24.00
2001,First Quarter,Cass,$22.00
2001,First Quarter,Champaign,$446.00
2001,First Quarter,Christian,$70.00
2001,First Quarter,Clark,$25.00
2001,First Quarter,Clay,$20.00
2001,First Quarter,Clinton,$75.00
2001,First Quarter,Coles,$132.00
2001,First Quarter,Cook,$12261.00
2001,First Quarter,Crawford,$33.00
2001,First Quarter,Cumberland,$7.00
2001,First Quarter,DeKalb,$179.00
2001,First Quarter,DeWitt,$30.00
2001,First Quarter,Douglas,$43.00
2001,First Quarter,DuPage,$3780.00
2001,First Quarter,Edgar,$33.00
2001,First Quarter,Edwards,$9.00
2001,First Quarter,Effingham,$124.00
2001,First Quarter,Fayette,$36.00
2001,First Quarter,Ford,$26.00
2001,First Quarter,Franklin,$67.00
2001,First Quarter,Fulton,$56.00
2001,First Quarter,Gallatin,$5.00
2001,First Quarter,Greene,$15.00
2001,First Quarter,Grundy,$139.00
2001,First Quarter,Hamilton,$8.00
2001,First Quarter,Hancock,$21.00
2001,First Quarter,Hardin,$3.00
2001,First Quarter,Henderson,$7.00
2001,First Quarter,Henry,$94.00
2001,First Quarter,Iroquois,$51.00
2001,First Quarter,Jackson,$142.00
2001,First Quarter,Jasper,$13.00
2001,First Quarter,Jefferson,$118.00
2001,First Quarter,Jersey,$43.00
2001,First Quarter,Jo Daviess,$38.00
2001,First Quarter,Johnson,$12.00
2001,First Quarter,Kane,$998.00
2001,First Quarter,Kankakee,$263.00
2001,First Quarter,Kendall,$129.00
2001,First Quarter,Knox,$116.00
2001,First Quarter,Lake,$2082.00
2001,First Quarter,LaSalle,$314.00
2001,First Quarter,Lawrence,$21.00
2001,First Quarter,Lee,$53.00
2001,First Quarter,Livingston,$89.00
2001,First Quarter,Logan,$59.00
2001,First Quarter,McDonough,$64.00
2001,First Quarter,McHenry,$591.00
2001,First Quarter,McLean,$441.00
2001,First Quarter,Macon,$298.00
2001,First Quarter,Macoupin,$88.00
2001,First Quarter,Madison,$583.00
2001,First Quarter,Marion,$61.00
2001,First Quarter,Marshall,$14.00
2001,First Quarter,Mason,$21.00
2001,First Quarter,Massac,$19.00
2001,First Quarter,Menard,$10.00
2001,First Quarter,Mercer,$19.00
2001,First Quarter,Monroe,$62.00
2001,First Quarter,Montgomery,$64.00
2001,First Quarter,Morgan,$77.00
2001,First Quarter,Moultrie,$21.00
2001,First Quarter,Ogle,$78.00
2001,First Quarter,Peoria,$518.00
2001,First Quarter,Perry,$34.00
2001,First Quarter,Piatt,$21.00
2001,First Quarter,Pike,$23.00
2001,First Quarter,Pope,$2.00
2001,First Quarter,Pulaski,$5.00
2001,First Quarter,Putnam,$6.00
2001,First Quarter,Randolph,$85.00
2001,First Quarter,Richland,$39.00
2001,First Quarter,Rock Island,$358.00
2001,First Quarter,St. Clair,$604.00
2001,First Quarter,Saline,$52.00
2001,First Quarter,Sangamon,$553.00
2001,First Quarter,Schuyler,$9.00
2001,First Quarter,Scott,$6.00
2001,First Quarter,Shelby,$25.00
2001,First Quarter,Stark,$6.00
2001,First Quarter,Stephenson,$97.00
2001,First Quarter,Tazewell,$332.00
2001,First Quarter,Union,$31.00
2001,First Quarter,Vermilion,$164.00
2001,First Quarter,Wabash,$21.00
2001,First Quarter,Warren,$26.00
2001,First Quarter,Washington,$31.00
2001,First Quarter,Wayne,$26.00
2001,First Quarter,White,$26.00
2001,First Quarter,Whiteside,$126.00
2001,First Quarter,Will,$1026.00
2001,First Quarter,Williamson,$159.00
2001,First Quarter,Winnebago,$766.00
2001,First Quarter,Woodford,$56.00
2001,Second Quarter,Adams,$189.00
2001,Second Quarter,Alexander,$8.00
2001,Second Quarter,Bond,$26.00
2001,Second Quarter,Boone,$84.00
2001,Second Quarter,Brown,$7.00
2001,Second Quarter,Bureau,$64.00
2001,Second Quarter,Calhoun,$6.00
2001,Second Quarter,Carroll,$31.00
2001,Second Quarter,Cass,$25.00
2001,Second Quarter,Champaign,$486.00
2001,Second Quarter,Christian,$81.00
2001,Second Quarter,Clark,$29.00
2001,Second Quarter,Clay,$23.00
2001,Second Quarter,Clinton,$85.00
2001,Second Quarter,Coles,$150.00
2001,Second Quarter,Cook,$13588.00
2001,Second Quarter,Crawford,$36.00
2001,Second Quarter,Cumberland,$9.00
2001,Second Quarter,DeKalb,$212.00
2001,Second Quarter,DeWitt,$36.00
2001,Second Quarter,Douglas,$49.00
2001,Second Quarter,DuPage,$4145.00
2001,Second Quarter,Edgar,$36.00
2001,Second Quarter,Edwards,$12.00
2001,Second Quarter,Effingham,$139.00
2001,Second Quarter,Fayette,$40.00
2001,Second Quarter,Ford,$30.00
2001,Second Quarter,Franklin,$78.00
2001,Second Quarter,Fulton,$64.00
2001,Second Quarter,Gallatin,$6.00
2001,Second Quarter,Greene,$16.00
2001,Second Quarter,Grundy,$165.00
2001,Second Quarter,Hamilton,$10.00
2001,Second Quarter,Hancock,$27.00
2001,Second Quarter,Hardin,$4.00
2001,Second Quarter,Henderson,$8.00
2001,Second Quarter,Henry,$110.00
2001,Second Quarter,Iroquois,$62.00
2001,Second Quarter,Jackson,$152.00
2001,Second Quarter,Jasper,$15.00
2001,Second Quarter,Jefferson,$133.00
2001,Second Quarter,Jersey,$50.00
2001,Second Quarter,Jo Daviess,$50.00
2001,Second Quarter,Johnson,$12.00
2001,Second Quarter,Kane,$1157.00
2001,Second Quarter,Kankakee,$299.00
2001,Second Quarter,Kendall,$162.00
2001,Second Quarter,Knox,$129.00
2001,Second Quarter,Lake,$2495.00
2001,Second Quarter,LaSalle,$359.00
2001,Second Quarter,Lawrence,$24.00
2001,Second Quarter,Lee,$65.00
2001,Second Quarter,Livingston,$111.00
2001,Second Quarter,Logan,$63.00
2001,Second Quarter,McDonough,$65.00
2001,Second Quarter,McHenry,$702.00
2001,Second Quarter,McLean,$482.00
2001,Second Quarter,Macon,$334.00
2001,Second Quarter,Macoupin,$103.00
2001,Second Quarter,Madison,$664.00
2001,Second Quarter,Marion,$72.00
2001,Second Quarter,Marshall,$18.00
2001,Second Quarter,Mason,$24.00
2001,Second Quarter,Massac,$21.00
2001,Second Quarter,Menard,$12.00
2001,Second Quarter,Mercer,$21.00
2001,Second Quarter,Monroe,$74.00
2001,Second Quarter,Montgomery,$77.00
2001,Second Quarter,Morgan,$86.00
2001,Second Quarter,Moultrie,$22.00
2001,Second Quarter,Ogle,$91.00
2001,Second Quarter,Peoria,$562.00
2001,Second Quarter,Perry,$37.00
2001,Second Quarter,Piatt,$22.00
2001,Second Quarter,Pike,$29.00
2001,Second Quarter,Pope,$3.00
2001,Second Quarter,Pulaski,$6.00
2001,Second Quarter,Putnam,$8.00
2001,Second Quarter,Randolph,$86.00
2001,Second Quarter,Richland,$40.00
2001,Second Quarter,Rock Island,$399.00
2001,Second Quarter,St. Clair,$672.00
2001,Second Quarter,Saline,$58.00
2001,Second Quarter,Sangamon,$610.00
2001,Second Quarter,Schuyler,$9.00
2001,Second Quarter,Scott,$6.00
2001,Second Quarter,Shelby,$31.00
2001,Second Quarter,Stark,$6.00
2001,Second Quarter,Stephenson,$119.00
2001,Second Quarter,Tazewell,$382.00
2001,Second Quarter,Union,$40.00
2001,Second Quarter,Vermilion,$181.00
2001,Second Quarter,Wabash,$22.00
2001,Second Quarter,Warren,$29.00
2001,Second Quarter,Washington,$34.00
2001,Second Quarter,Wayne,$28.00
2001,Second Quarter,White,$29.00
2001,Second Quarter,Whiteside,$146.00
2001,Second Quarter,Will,$1213.00
2001,Second Quarter,Williamson,$184.00
2001,Second Quarter,Winnebago,$851.00
2001,Second Quarter,Woodford,$69.00
2001,Third Quarter,Adams,$188.00
2001,Third Quarter,Alexander,$8.00
2001,Third Quarter,Bond,$27.00
2001,Third Quarter,Boone,$85.00
2001,Third Quarter,Brown,$7.00
2001,Third Quarter,Bureau,$64.00
2001,Third Quarter,Calhoun,$7.00
2001,Third Quarter,Carroll,$32.00
2001,Third Quarter,Cass,$25.00
2001,Third Quarter,Champaign,$510.00
2001,Third Quarter,Christian,$81.00
2001,Third Quarter,Clark,$28.00
2001,Third Quarter,Clay,$21.00
2001,Third Quarter,Clinton,$83.00
2001,Third Quarter,Coles,$146.00
2001,Third Quarter,Cook,$13368.00
2001,Third Quarter,Crawford,$35.00
2001,Third Quarter,Cumberland,$9.00
2001,Third Quarter,DeKalb,$253.00
2001,Third Quarter,DeWitt,$34.00
2001,Third Quarter,Douglas,$54.00
2001,Third Quarter,DuPage,$3978.00
2001,Third Quarter,Edgar,$37.00
2001,Third Quarter,Edwards,$11.00
2001,Third Quarter,Effingham,$143.00
2001,Third Quarter,Fayette,$39.00
2001,Third Quarter,Ford,$29.00
2001,Third Quarter,Franklin,$77.00
2001,Third Quarter,Fulton,$62.00
2001,Third Quarter,Gallatin,$6.00
2001,Third Quarter,Greene,$17.00
2001,Third Quarter,Grundy,$164.00
2001,Third Quarter,Hamilton,$9.00
2001,Third Quarter,Hancock,$27.00
2001,Third Quarter,Hardin,$4.00
2001,Third Quarter,Henderson,$8.00
2001,Third Quarter,Henry,$109.00
2001,Third Quarter,Iroquois,$61.00
2001,Third Quarter,Jackson,$158.00
2001,Third Quarter,Jasper,$15.00
2001,Third Quarter,Jefferson,$131.00
2001,Third Quarter,Jersey,$52.00
2001,Third Quarter,Jo Daviess,$55.00
2001,Third Quarter,Johnson,$13.00
2001,Third Quarter,Kane,$1148.00
2001,Third Quarter,Kankakee,$349.00
2001,Third Quarter,Kendall,$164.00
2001,Third Quarter,Knox,$132.00
2001,Third Quarter,Lake,$2481.00
2001,Third Quarter,LaSalle,$358.00
2001,Third Quarter,Lawrence,$23.00
2001,Third Quarter,Lee,$64.00
2001,Third Quarter,Livingston,$93.00
2001,Third Quarter,Logan,$61.00
2001,Third Quarter,McDonough,$72.00
2001,Third Quarter,McHenry,$701.00
2001,Third Quarter,McLean,$509.00
2001,Third Quarter,Macon,$324.00
2001,Third Quarter,Macoupin,$102.00
2001,Third Quarter,Madison,$667.00
2001,Third Quarter,Marion,$70.00
2001,Third Quarter,Marshall,$17.00
2001,Third Quarter,Mason,$24.00
2001,Third Quarter,Massac,$20.00
2001,Third Quarter,Menard,$12.00
2001,Third Quarter,Mercer,$21.00
2001,Third Quarter,Monroe,$72.00
2001,Third Quarter,Montgomery,$75.00
2001,Third Quarter,Morgan,$85.00
2001,Third Quarter,Moultrie,$25.00
2001,Third Quarter,Ogle,$87.00
2001,Third Quarter,Peoria,$556.00
2001,Third Quarter,Perry,$39.00
2001,Third Quarter,Piatt,$22.00
2001,Third Quarter,Pike,$28.00
2001,Third Quarter,Pope,$3.00
2001,Third Quarter,Pulaski,$5.00
2001,Third Quarter,Putnam,$7.00
2001,Third Quarter,Randolph,$89.00
2001,Third Quarter,Richland,$40.00
2001,Third Quarter,Rock Island,$405.00
2001,Third Quarter,St. Clair,$667.00
2001,Third Quarter,Saline,$58.00
2001,Third Quarter,Sangamon,$624.00
2001,Third Quarter,Schuyler,$9.00
2001,Third Quarter,Scott,$6.00
2001,Third Quarter,Shelby,$30.00
2001,Third Quarter,Stark,$7.00
2001,Third Quarter,Stephenson,$113.00
2001,Third Quarter,Tazewell,$379.00
2001,Third Quarter,Union,$34.00
2001,Third Quarter,Vermilion,$180.00
2001,Third Quarter,Wabash,$23.00
2001,Third Quarter,Warren,$29.00
2001,Third Quarter,Washington,$35.00
2001,Third Quarter,Wayne,$28.00
2001,Third Quarter,White,$28.00
2001,Third Quarter,Whiteside,$143.00
2001,Third Quarter,Will,$1208.00
2001,Third Quarter,Williamson,$188.00
2001,Third Quarter,Winnebago,$821.00
2001,Third Quarter,Woodford,$71.00
2001,Fourth Quarter,Adams,$207.00
2001,Fourth Quarter,Alexander,$8.00
2001,Fourth Quarter,Bond,$26.00
2001,Fourth Quarter,Boone,$85.00
2001,Fourth Quarter,Brown,$8.00
2001,Fourth Quarter,Bureau,$65.00
2001,Fourth Quarter,Calhoun,$7.00
